Data;Visualizacoes;Usuarios;Novos Usuarios;Endereco;Pagina;Codigo
11/08/2023;3;3;0;estadio_todos;estadio_todos;#N/D
10/08/2023;3;2;0;generico_estadio/500102000;generico_estadio;500102000
10/08/2023;3;1;0;generico_estadio/500102300;generico_estadio;500102300
10/08/2023;3;1;0;generico_estadio/500102400;generico_estadio;500102400
04/08/2023;3;3;0;geral;geral;#N/D
18/08/2023;3;2;0;geral;geral;#N/D
08/08/2023;3;2;0;grafico;grafico;#N/D
10/08/2023;3;3;0;grafico;grafico;#N/D
07/08/2023;3;3;0;idades/652000000000;idades;6,52E+11
17/08/2023;3;2;0;idades/652000000000;idades;6,52E+11
05/08/2023;3;2;2;link_adversario/125;link_adversario;125
06/08/2023;3;3;0;link_adversario/152;link_adversario;152
07/08/2023;3;2;0;link_adversario/35;link_adversario;35
09/08/2023;3;3;0;link_adversario/432;link_adversario;432
09/08/2023;3;3;3;link_adversario/461;link_adversario;461
11/08/2023;3;3;3;link_adversario/511;link_adversario;511
08/08/2023;3;2;2;link_campeonato/421;link_campeonato;421
12/08/2023;3;3;0;link_estadio/316;link_estadio;316
05/08/2023;3;3;3;link_jogador/1087;link_jogador;1087
04/08/2023;3;1;0;link_jogador/1119;link_jogador;1119
04/08/2023;3;1;0;link_jogador/1123;link_jogador;1123
04/08/2023;3;1;0;link_jogador/1153;link_jogador;1153
04/08/2023;3;1;0;link_jogador/1157;link_jogador;1157
04/08/2023;3;1;0;link_jogador/1160;link_jogador;1160
04/08/2023;3;1;0;link_jogador/1925;link_jogador;1925
08/08/2023;3;3;0;link_jogador/2102;link_jogador;2102
08/08/2023;3;3;0;link_jogador/2137;link_jogador;2137
04/08/2023;3;1;0;link_jogador/2204;link_jogador;2204
13/08/2023;3;2;0;link_jogador/2204;link_jogador;2204
08/08/2023;3;3;1;link_jogador/2404;link_jogador;2404
09/08/2023;3;3;1;link_jogador/2404;link_jogador;2404
11/08/2023;3;3;1;link_jogador/2404;link_jogador;2404
06/08/2023;3;3;0;link_jogador/2415;link_jogador;2415
09/08/2023;3;3;0;link_jogador/2422;link_jogador;2422
10/08/2023;3;3;0;link_jogador/748;link_jogador;748
06/08/2023;3;3;0;link_jogador/950;link_jogador;950
08/08/2023;3;2;0;link_jogador/975;link_jogador;975
12/08/2023;3;3;0;link_jogo/1485;link_jogo;1485
17/08/2023;3;2;2;link_jogo/2517;link_jogo;2517
11/08/2023;3;3;3;link_jogo/3039;link_jogo;3039
17/08/2023;3;1;0;link_jogo/4406;link_jogo;4406
04/08/2023;3;1;0;link_jogo/4685;link_jogo;4685
09/08/2023;3;3;3;link_jogo/4990;link_jogo;4990
13/08/2023;3;2;3;link_jogo/4990;link_jogo;4990
18/08/2023;3;1;1;link_jogo/4990;link_jogo;4990
12/08/2023;3;3;0;link_jogo/5610;link_jogo;5610
12/08/2023;3;3;0;link_jogo/5611;link_jogo;5611
12/08/2023;3;3;0;link_jogo/5612;link_jogo;5612
12/08/2023;3;3;0;link_jogo/5613;link_jogo;5613
12/08/2023;3;2;0;link_jogo/5617;link_jogo;5617
16/08/2023;3;1;0;link_jogo/6559;link_jogo;6559
11/08/2023;3;3;0;link_jogo/6832;link_jogo;6832
09/08/2023;3;2;0;link_jogo/7562;link_jogo;7562
15/08/2023;3;2;0;link_jogo/7607;link_jogo;7607
11/08/2023;3;2;0;link_jogo/7662;link_jogo;7662
18/08/2023;3;2;0;link_jogo/8229;link_jogo;8229
11/08/2023;3;3;0;link_jogo/8259;link_jogo;8259
11/08/2023;3;3;0;link_jogo/8439;link_jogo;8439
04/08/2023;3;3;0;link_jogo/8469;link_jogo;8469
12/08/2023;3;3;0;link_jogo/8581;link_jogo;8581
13/08/2023;3;3;0;link_jogo/8711;link_jogo;8711
14/08/2023;3;2;0;link_jogo/8718;link_jogo;8718
05/08/2023;3;3;0;link_jogo/8725;link_jogo;8725
07/08/2023;3;2;0;link_jogo/8725;link_jogo;8725
11/08/2023;3;3;0;link_jogo/8726;link_jogo;8726
04/08/2023;3;1;0;link_tecnico/88;link_tecnico;88
05/08/2023;3;2;0;link_todos/152/100;link_todos;152/100
11/08/2023;3;3;0;mostra_arbitro;mostra_arbitro;#N/D
13/08/2023;3;2;0;mostra_campeonato;mostra_campeonato;#N/D
16/08/2023;3;2;0;mostra_campeonato;mostra_campeonato;#N/D
08/08/2023;3;2;0;mostra_espadv2;mostra_espadv2;#N/D
13/08/2023;3;3;0;mostra_espadv2;mostra_espadv2;#N/D
04/08/2023;3;3;0;mostra_especial/;mostra_especial;
08/08/2023;3;3;0;mostra_especial/;mostra_especial;
16/08/2023;3;3;0;mostra_especial/;mostra_especial;
09/08/2023;3;3;0;mostra_especial_jogo;mostra_especial_jogo;#N/D
16/08/2023;3;2;0;mostra_especial_jogo;mostra_especial_jogo;#N/D
18/08/2023;3;3;0;mostra_especial_jogo;mostra_especial_jogo;#N/D
03/08/2023;3;3;0;mostra_estadio;mostra_estadio;#N/D
12/08/2023;3;2;0;mostra_estadio;mostra_estadio;#N/D
09/08/2023;3;3;0;mostra_jogador_gols;mostra_jogador_gols;#N/D
14/08/2023;3;3;0;mostra_jogador_gols;mostra_jogador_gols;#N/D
10/08/2023;3;3;0;mostra_numeracao;mostra_numeracao;#N/D
08/08/2023;3;1;0;mostra_numeracao_jogos;mostra_numeracao_jogos;#N/D
11/08/2023;3;1;0;mostra_passagem;mostra_passagem;#N/D
12/08/2023;3;1;0;mostra_placar;mostra_placar;#N/D
05/08/2023;3;2;0;mostra_ranking/290000000;mostra_ranking;290000000
08/08/2023;3;3;0;mostra_ranking/800800000000;mostra_ranking;8,01E+11
09/08/2023;3;3;0;mostra_ranking/800805000000;mostra_ranking;8,01E+11
14/08/2023;3;2;0;mostra_ranking/800805000000;mostra_ranking;8,01E+11
11/08/2023;3;2;0;mostra_ranking/800900000000;mostra_ranking;8,01E+11
15/08/2023;3;2;0;mostra_ranking/800900000000;mostra_ranking;8,01E+11
05/08/2023;3;2;0;mostra_ranking/801000000000;mostra_ranking;8,01E+11
09/08/2023;3;3;0;mostra_ranking/867000000000;mostra_ranking;8,67E+11
15/08/2023;3;3;0;mostra_ranking/867000000000;mostra_ranking;8,67E+11
04/08/2023;3;3;0;mostra_rkg/;mostra_rkg;
06/08/2023;3;3;0;mostra_rkg/;mostra_rkg;
12/08/2023;3;2;0;mostra_rkg/;mostra_rkg;
13/08/2023;3;3;0;mostra_rkg/;mostra_rkg;
18/08/2023;3;3;0;mostra_rkg/;mostra_rkg;
10/08/2023;3;1;0;mostra_sequencia/500000300;mostra_sequencia;500000300
10/08/2023;3;2;0;mostra_sequencia2;mostra_sequencia2;#N/D
05/08/2023;3;1;0;mostra_tecnico;mostra_tecnico;#N/D
08/08/2023;3;2;0;mostra_tecnico;mostra_tecnico;#N/D
10/08/2023;3;3;0;mostra_tecnico;mostra_tecnico;#N/D
12/08/2023;3;3;0;mostra_tecnico;mostra_tecnico;#N/D
10/08/2023;3;2;0;mostra_todos;mostra_todos;#N/D
15/08/2023;3;1;0;mostra_turno;mostra_turno;#N/D
14/08/2023;3;1;0;presenca_turno;presenca_turno;#N/D
07/08/2023;3;3;0;tecnico;tecnico;#N/D
08/08/2023;3;2;0;tecnico;tecnico;#N/D
04/08/2023;3;3;0;todas_camisas/400000000;todas_camisas;400000000
10/08/2023;3;3;0;todas_camisas/400000000;todas_camisas;400000000
14/08/2023;2;2;1;adversario;adversario;#N/D
12/08/2023;2;1;0;arbitro;arbitro;#N/D
03/08/2023;2;2;0;camisa;camisa;#N/D
06/08/2023;2;2;0;camisa;camisa;#N/D
09/08/2023;2;2;0;camisa;camisa;#N/D
15/08/2023;2;2;0;camisa;camisa;#N/D
05/08/2023;2;2;0;campeonato;campeonato;#N/D
18/08/2023;2;2;0;campeonato;campeonato;#N/D
14/08/2023;2;2;0;campeonato_cartao;campeonato_cartao;#N/D
14/08/2023;2;2;0;consulta_campeonato/103550000;consulta_campeonato;103550000
10/08/2023;2;2;0;consulta_campeonato/103999000;consulta_campeonato;103999000
07/08/2023;2;2;0;consulta_espadv/200000000;consulta_espadv;200000000
07/08/2023;2;2;0;consulta_espadv/200150000;consulta_espadv;200150000
13/08/2023;2;2;0;consulta_espadv/201150000;consulta_espadv;201150000
03/08/2023;2;1;0;consulta_especial/100102000;consulta_especial;100102000
06/08/2023;2;2;0;consulta_especial/100102000;consulta_especial;100102000
15/08/2023;2;1;0;consulta_especial/100102000;consulta_especial;100102000
03/08/2023;2;1;0;consulta_especial/100103000;consulta_especial;100103000
10/08/2023;2;2;0;consulta_especial/100103000;consulta_especial;100103000
14/08/2023;2;2;0;consulta_especial/100103000;consulta_especial;100103000
18/08/2023;2;2;0;consulta_especial/100103000;consulta_especial;100103000
07/08/2023;2;2;0;consulta_especial/100103102;consulta_especial;100103102
07/08/2023;2;2;0;consulta_especial/100153000;consulta_especial;100153000
09/08/2023;2;2;0;consulta_especial/100999000;consulta_especial;100999000
10/08/2023;2;2;0;consulta_especial/100999000;consulta_especial;100999000
11/08/2023;2;2;0;consulta_especial/100999000;consulta_especial;100999000
14/08/2023;2;2;0;consulta_especial/100999000;consulta_especial;100999000
09/08/2023;2;2;0;consulta_especial/102103000;consulta_especial;102103000
07/08/2023;2;2;0;consulta_especial/103102000;consulta_especial;103102000
10/08/2023;2;2;0;consulta_especial/104102000;consulta_especial;104102000
11/08/2023;2;2;0;consulta_especial/104103000;consulta_especial;104103000
14/08/2023;2;2;0;consulta_especial/104104000;consulta_especial;104104000
10/08/2023;2;1;0;consulta_especial/105103000;consulta_especial;105103000
16/08/2023;2;2;0;consulta_especial_adversario;consulta_especial_adversario;#N/D
13/08/2023;2;2;0;consulta_especial_brasileiro;consulta_especial_brasileiro;#N/D
15/08/2023;2;1;0;consulta_especial_brasileiro;consulta_especial_brasileiro;#N/D
16/08/2023;2;2;0;consulta_especial_brasileiro;consulta_especial_brasileiro;#N/D
18/08/2023;2;2;0;consulta_especial_brasileiro;consulta_especial_brasileiro;#N/D
12/08/2023;2;2;0;consulta_especial_campeonato;consulta_especial_campeonato;#N/D
11/08/2023;2;2;0;consulta_especial_estadio;consulta_especial_estadio;#N/D
13/08/2023;2;1;0;consulta_especial_estadio;consulta_especial_estadio;#N/D
15/08/2023;2;2;0;consulta_especial_estadio;consulta_especial_estadio;#N/D
17/08/2023;2;2;0;consulta_especial_estadio;consulta_especial_estadio;#N/D
05/08/2023;2;2;0;consulta_especial_gerais;consulta_especial_gerais;#N/D
11/08/2023;2;2;0;consulta_especial_gerais;consulta_especial_gerais;#N/D
04/08/2023;2;1;0;consulta_especial_jogos;consulta_especial_jogos;#N/D
12/08/2023;2;1;0;consulta_especial_jogos;consulta_especial_jogos;#N/D
13/08/2023;2;2;0;consulta_especial_jogos;consulta_especial_jogos;#N/D
16/08/2023;2;2;0;consulta_especial_jogos;consulta_especial_jogos;#N/D
03/08/2023;2;1;0;consulta_especial_resultados;consulta_especial_resultados;#N/D
09/08/2023;2;2;0;consulta_especial_resultados;consulta_especial_resultados;#N/D
10/08/2023;2;2;0;consulta_especial_resultados;consulta_especial_resultados;#N/D
12/08/2023;2;1;0;consulta_especial_resultados;consulta_especial_resultados;#N/D
13/08/2023;2;2;0;consulta_especial_resultados;consulta_especial_resultados;#N/D
15/08/2023;2;1;0;consulta_especial_resultados;consulta_especial_resultados;#N/D
16/08/2023;2;2;0;consulta_especial_resultados;consulta_especial_resultados;#N/D
07/08/2023;2;2;0;consulta_especial_sequencia;consulta_especial_sequencia;#N/D
12/08/2023;2;2;0;consulta_especial_sequencia;consulta_especial_sequencia;#N/D
13/08/2023;2;2;1;consulta_especial_sequencia;consulta_especial_sequencia;#N/D
14/08/2023;2;2;0;consulta_especial_sequencia;consulta_especial_sequencia;#N/D
12/08/2023;2;2;0;consulta_especial_tecnico;consulta_especial_tecnico;#N/D
13/08/2023;2;2;0;consulta_especial_tecnico;consulta_especial_tecnico;#N/D
17/08/2023;2;2;0;consulta_especial_tecnico;consulta_especial_tecnico;#N/D
18/08/2023;2;2;0;consulta_especial_tecnico;consulta_especial_tecnico;#N/D
04/08/2023;2;2;0;consulta_estadio/102452000;consulta_estadio;102452000
09/08/2023;2;2;0;consulta_estadio/102999000;consulta_estadio;102999000
13/08/2023;2;1;0;consulta_estadio/102999000;consulta_estadio;102999000
14/08/2023;2;2;0;consulta_importante/515000000;consulta_importante;515000000
06/08/2023;2;2;0;consulta_jogador/104999000;consulta_jogador;104999000
10/08/2023;2;2;0;consulta_jogador/104999000;consulta_jogador;104999000
13/08/2023;2;2;0;consulta_jogador/104999000;consulta_jogador;104999000
16/08/2023;2;1;0;consulta_jogador/104999000;consulta_jogador;104999000
14/08/2023;2;2;0;consulta_jogador/268102000;consulta_jogador;268102000
08/08/2023;2;2;0;consulta_jogador/571571000;consulta_jogador;571571000
03/08/2023;2;2;0;consulta_jogo/654000000;consulta_jogo;654000000
05/08/2023;2;2;0;consulta_jogo/654000000;consulta_jogo;654000000
16/08/2023;2;2;0;consulta_jogo/654000000;consulta_jogo;654000000
17/08/2023;2;1;0;consulta_jogo/655000000;consulta_jogo;655000000
05/08/2023;2;2;0;consulta_jogo/658000000;consulta_jogo;658000000
10/08/2023;2;1;0;consulta_jogo/658000000;consulta_jogo;658000000
11/08/2023;2;2;0;consulta_jogo/658000000;consulta_jogo;658000000
14/08/2023;2;1;0;consulta_jogo/658000000;consulta_jogo;658000000
15/08/2023;2;2;0;consulta_jogo/658000000;consulta_jogo;658000000
09/08/2023;2;2;0;consulta_jogo/658700000;consulta_jogo;658700000
11/08/2023;2;2;0;consulta_jogo/658700000;consulta_jogo;658700000
11/08/2023;2;2;0;consulta_jogo/660103000;consulta_jogo;660103000
04/08/2023;2;2;0;consulta_numeracao;consulta_numeracao;#N/D
07/08/2023;2;2;0;consulta_numeracao;consulta_numeracao;#N/D
08/08/2023;2;1;0;consulta_numeracao;consulta_numeracao;#N/D
09/08/2023;2;2;0;consulta_placar/680103000;consulta_placar;680103000
09/08/2023;2;2;0;consulta_ranking/800103000000;consulta_ranking;8,00E+11
11/08/2023;2;2;0;consulta_ranking/800103000000;consulta_ranking;8,00E+11
12/08/2023;2;2;0;consulta_ranking/800103000000;consulta_ranking;8,00E+11
18/08/2023;2;2;0;consulta_ranking/800103000000;consulta_ranking;8,00E+11
07/08/2023;2;2;0;consulta_ranking/801106000000;consulta_ranking;8,01E+11
08/08/2023;2;1;0;consulta_ranking/801106000000;consulta_ranking;8,01E+11
10/08/2023;2;2;0;consulta_ranking/900100000000;consulta_ranking;9,00E+11
14/08/2023;2;2;0;consulta_ranking/900100000000;consulta_ranking;9,00E+11
06/08/2023;2;2;0;consulta_ranking/900103000000;consulta_ranking;9,00E+11
08/08/2023;2;2;0;consulta_ranking/900103000000;consulta_ranking;9,00E+11
09/08/2023;2;2;0;consulta_ranking/900103000000;consulta_ranking;9,00E+11
12/08/2023;2;1;0;consulta_ranking/900103000000;consulta_ranking;9,00E+11
06/08/2023;2;2;0;consulta_ranking/900106000000;consulta_ranking;9,00E+11
08/08/2023;2;2;0;consulta_ranking/900106000000;consulta_ranking;9,00E+11
11/08/2023;2;2;0;consulta_ranking/900106000000;consulta_ranking;9,00E+11
16/08/2023;2;2;0;consulta_ranking/900106000000;consulta_ranking;9,00E+11
13/08/2023;2;2;0;consulta_substituicao;consulta_substituicao;#N/D
15/08/2023;2;1;0;consulta_turno;consulta_turno;#N/D
09/08/2023;2;2;0;contato;contato;#N/D
09/08/2023;2;2;0;credito;credito;#N/D
08/08/2023;2;2;0;curiosidade;curiosidade;#N/D
12/08/2023;2;2;1;curiosidade;curiosidade;#N/D
14/08/2023;2;2;0;detalhamento_gols/653000000;detalhamento_gols;653000000
13/08/2023;2;1;0;duelo_eliminatorio/344000000;duelo_eliminatorio;344000000
12/08/2023;2;2;0;estadio;estadio;#N/D
14/08/2023;2;2;0;estadio;estadio;#N/D
17/08/2023;2;2;0;estadio;estadio;#N/D
18/08/2023;2;2;0;estadio;estadio;#N/D
13/08/2023;2;1;0;estadio_todos;estadio_todos;#N/D
14/08/2023;2;2;0;estadio_todos;estadio_todos;#N/D
10/08/2023;2;1;0;estat_posicao/675000000000;estat_posicao;6,75E+11
03/08/2023;2;1;0;generico_adversario/680100000;generico_adversario;680100000
09/08/2023;2;2;0;generico_ano/643106000;generico_ano;643106000
14/08/2023;2;2;0;generico_ano/663000000;generico_ano;663000000
10/08/2023;2;2;0;generico_ano/68510600;generico_ano;68510600
10/08/2023;2;1;0;generico_campeonato/500102400;generico_campeonato;500102400
10/08/2023;2;1;0;generico_campeonato/500103300;generico_campeonato;500103300
11/08/2023;2;2;0;generico_campeonato/867103000000;generico_campeonato;8,67E+11
18/08/2023;2;2;0;generico_campeonato/867103000000;generico_campeonato;8,67E+11
10/08/2023;2;2;0;generico_campeonato/897104104000;generico_campeonato;8,97E+11
13/08/2023;2;1;0;generico_campeonato/902000000000;generico_campeonato;9,02E+11
11/08/2023;2;1;0;generico_tecnico/105875000;generico_tecnico;105875000
12/08/2023;2;2;0;geral;geral;#N/D
17/08/2023;2;2;0;geral;geral;#N/D
08/08/2023;2;2;0;goleiro_gols/462000000;goleiro_gols;462000000
09/08/2023;2;1;0;goleiro_gols/462000000;goleiro_gols;462000000
10/08/2023;2;2;0;goleiro_gols/462000000;goleiro_gols;462000000
07/08/2023;2;2;0;grafico;grafico;#N/D
14/08/2023;2;2;0;grafico;grafico;#N/D
15/08/2023;2;2;0;grafico;grafico;#N/D
16/08/2023;2;2;0;grafico;grafico;#N/D
08/08/2023;2;1;0;grafico_adversario/160;grafico_adversario;160
12/08/2023;2;1;0;grafico_adversario/200;grafico_adversario;200
18/08/2023;2;1;0;grafico_artilheiro/562;grafico_artilheiro;562
07/08/2023;2;2;0;idades/652021000000;idades;6,52E+11
11/08/2023;2;2;0;link_adversario/115;link_adversario;115
13/08/2023;2;2;0;link_adversario/115;link_adversario;115
13/08/2023;2;2;0;link_adversario/117;link_adversario;117
03/08/2023;2;2;2;link_adversario/125;link_adversario;125
06/08/2023;2;2;2;link_adversario/125;link_adversario;125
09/08/2023;2;2;1;link_adversario/125;link_adversario;125
03/08/2023;2;2;0;link_adversario/152;link_adversario;152
08/08/2023;2;2;0;link_adversario/152;link_adversario;152
12/08/2023;2;2;0;link_adversario/203;link_adversario;203
10/08/2023;2;1;0;link_adversario/291;link_adversario;291
17/08/2023;2;1;1;link_adversario/325;link_adversario;325
03/08/2023;2;1;0;link_adversario/334;link_adversario;334
13/08/2023;2;2;0;link_adversario/417;link_adversario;417
07/08/2023;2;2;0;link_adversario/432;link_adversario;432
04/08/2023;2;1;0;link_adversario/460;link_adversario;460
10/08/2023;2;1;1;link_adversario/461;link_adversario;461
13/08/2023;2;2;2;link_adversario/461;link_adversario;461
04/08/2023;2;2;1;link_adversario/48;link_adversario;48
04/08/2023;2;1;0;link_adversario/49;link_adversario;49
06/08/2023;2;2;0;link_adversario/49;link_adversario;49
14/08/2023;2;2;0;link_adversario/49;link_adversario;49
03/08/2023;2;2;2;link_adversario/511;link_adversario;511
07/08/2023;2;2;2;link_adversario/511;link_adversario;511
15/08/2023;2;2;1;link_adversario/575;link_adversario;575
03/08/2023;2;2;2;link_adversario/656;link_adversario;656
04/08/2023;2;2;2;link_adversario/656;link_adversario;656
12/08/2023;2;1;0;link_adversario/751;link_adversario;751
17/08/2023;2;1;0;link_arbitro/1130;link_arbitro;1130
10/08/2023;2;2;0;link_camisa/103;link_camisa;103
13/08/2023;2;2;0;link_camisa/105;link_camisa;105
10/08/2023;2;2;0;link_camisa/106;link_camisa;106
03/08/2023;2;1;0;link_camisa/7;link_camisa;7
05/08/2023;2;1;1;link_campeonato/282;link_campeonato;282
11/08/2023;2;2;1;link_campeonato/282;link_campeonato;282
05/08/2023;2;2;2;link_campeonato/367;link_campeonato;367
16/08/2023;2;2;2;link_campeonato/367;link_campeonato;367
13/08/2023;2;1;1;link_campeonato/416;link_campeonato;416
14/08/2023;2;2;2;link_campeonato/421;link_campeonato;421
09/08/2023;2;2;0;link_campeonato/799;link_campeonato;799
12/08/2023;2;2;0;link_estadio/265;link_estadio;265
05/08/2023;2;2;0;link_estadio/37;link_estadio;37
16/08/2023;2;2;2;link_estadio/48;link_estadio;48
06/08/2023;2;2;0;link_estadio/55;link_estadio;55
10/08/2023;2;1;0;link_gol/1851;link_gol;1851
06/08/2023;2;1;0;link_gol/2073;link_gol;2073
06/08/2023;2;2;0;link_gol/2367;link_gol;2367
09/08/2023;2;2;0;link_gol/2404;link_gol;2404
07/08/2023;2;1;0;link_gol/619;link_gol;619
03/08/2023;2;1;0;link_gol/640;link_gol;640
07/08/2023;2;1;0;link_gol/714;link_gol;714
06/08/2023;2;1;0;link_gol/950;link_gol;950
04/08/2023;2;1;1;link_jogador/1006;link_jogador;1006
17/08/2023;2;1;0;link_jogador/1060;link_jogador;1060
09/08/2023;2;2;2;link_jogador/1086;link_jogador;1086
04/08/2023;2;1;0;link_jogador/1145;link_jogador;1145
04/08/2023;2;1;0;link_jogador/1158;link_jogador;1158
04/08/2023;2;1;0;link_jogador/1161;link_jogador;1161
04/08/2023;2;1;0;link_jogador/1164;link_jogador;1164
04/08/2023;2;1;0;link_jogador/1166;link_jogador;1166
04/08/2023;2;1;0;link_jogador/1168;link_jogador;1168
04/08/2023;2;1;0;link_jogador/1169;link_jogador;1169
12/08/2023;2;1;1;link_jogador/1198;link_jogador;1198
15/08/2023;2;2;2;link_jogador/1242;link_jogador;1242
10/08/2023;2;2;0;link_jogador/1851;link_jogador;1851
15/08/2023;2;1;0;link_jogador/2046;link_jogador;2046
06/08/2023;2;1;0;link_jogador/2073;link_jogador;2073
11/08/2023;2;2;0;link_jogador/2102;link_jogador;2102
13/08/2023;2;2;0;link_jogador/2137;link_jogador;2137
09/08/2023;2;1;0;link_jogador/2169;link_jogador;2169
06/08/2023;2;2;0;link_jogador/2200;link_jogador;2200
06/08/2023;2;2;0;link_jogador/2204;link_jogador;2204
09/08/2023;2;2;0;link_jogador/2208;link_jogador;2208
06/08/2023;2;2;0;link_jogador/2363;link_jogador;2363
08/08/2023;2;2;0;link_jogador/2386;link_jogador;2386
13/08/2023;2;2;1;link_jogador/2404;link_jogador;2404
06/08/2023;2;2;0;link_jogador/2418;link_jogador;2418
09/08/2023;2;2;0;link_jogador/2418;link_jogador;2418
08/08/2023;2;2;0;link_jogador/2422;link_jogador;2422
08/08/2023;2;2;0;link_jogador/2476;link_jogador;2476
08/08/2023;2;1;0;link_jogador/2487;link_jogador;2487
15/08/2023;2;1;1;link_jogador/296;link_jogador;296
12/08/2023;2;1;0;link_jogador/456;link_jogador;456
13/08/2023;2;2;2;link_jogador/459;link_jogador;459
15/08/2023;2;1;0;link_jogador/549;link_jogador;549
17/08/2023;2;1;0;link_jogador/550;link_jogador;550
10/08/2023;2;2;2;link_jogador/580;link_jogador;580
13/08/2023;2;2;2;link_jogador/667;link_jogador;667
07/08/2023;2;1;0;link_jogador/714;link_jogador;714
07/08/2023;2;2;0;link_jogador/715;link_jogador;715
07/08/2023;2;2;0;link_jogador/721;link_jogador;721
13/08/2023;2;1;1;link_jogador/820;link_jogador;820
17/08/2023;2;1;0;link_jogador/871;link_jogador;871
13/08/2023;2;1;0;link_jogo/1173;link_jogo;1173
13/08/2023;2;1;0;link_jogo/1174;link_jogo;1174
13/08/2023;2;1;0;link_jogo/1175;link_jogo;1175
07/08/2023;2;1;0;link_jogo/141;link_jogo;141
12/08/2023;2;2;0;link_jogo/1432;link_jogo;1432
12/08/2023;2;2;0;link_jogo/1433;link_jogo;1433
12/08/2023;2;2;0;link_jogo/1434;link_jogo;1434
12/08/2023;2;2;0;link_jogo/1435;link_jogo;1435
12/08/2023;2;2;0;link_jogo/1436;link_jogo;1436
12/08/2023;2;2;0;link_jogo/1437;link_jogo;1437
12/08/2023;2;2;0;link_jogo/1438;link_jogo;1438
12/08/2023;2;2;0;link_jogo/1439;link_jogo;1439
12/08/2023;2;2;0;link_jogo/1442;link_jogo;1442
12/08/2023;2;2;0;link_jogo/1443;link_jogo;1443
12/08/2023;2;2;0;link_jogo/1444;link_jogo;1444
12/08/2023;2;2;0;link_jogo/1445;link_jogo;1445
12/08/2023;2;2;0;link_jogo/1446;link_jogo;1446
12/08/2023;2;2;0;link_jogo/1447;link_jogo;1447
12/08/2023;2;2;0;link_jogo/1448;link_jogo;1448
12/08/2023;2;2;0;link_jogo/1449;link_jogo;1449
12/08/2023;2;2;0;link_jogo/1487;link_jogo;1487
14/08/2023;2;2;0;link_jogo/1487;link_jogo;1487
14/08/2023;2;2;0;link_jogo/1499;link_jogo;1499
14/08/2023;2;2;0;link_jogo/1501;link_jogo;1501
12/08/2023;2;2;0;link_jogo/2121;link_jogo;2121
12/08/2023;2;2;0;link_jogo/2135;link_jogo;2135
12/08/2023;2;2;0;link_jogo/2139;link_jogo;2139
12/08/2023;2;1;0;link_jogo/2145;link_jogo;2145
15/08/2023;2;1;0;link_jogo/2284;link_jogo;2284
15/08/2023;2;1;0;link_jogo/2285;link_jogo;2285
15/08/2023;2;1;0;link_jogo/2286;link_jogo;2286
16/08/2023;2;1;0;link_jogo/2341;link_jogo;2341
16/08/2023;2;1;0;link_jogo/2342;link_jogo;2342
06/08/2023;2;2;2;link_jogo/2517;link_jogo;2517
